,State_Name,Year,Poll,District,LB_Type,LB_Code,LB_Name,Ward_Name,Ward_No,Ward_Reservation,OSN,Candidate_Name,Party,Votes,Position,Status,N_Cand,Valid_Votes,Rejected_Votes,Total_Votes,Total_Electors
8365,Telangana,2020,0,Medchal-Malkajgiri,MCL,70,Nagaram,, 9,UR(W),3.0,DASARI VIJAYA,INC,259.0,2,,4,1224.0,8,1232.0,2174
8366,Telangana,2020,0,Medchal-Malkajgiri,MCL,70,Nagaram,, 9,UR(W),4.0,PEDARETI SRAVANTHI,IND,68.0,4,,4,1224.0,8,1232.0,2174
17658,Telangana,2020,0,Medchal-Malkajgiri,MCL,70,Nagaram,, 9,UR(W),,NOTA,,7.0,5,,4,1224.0,8,1232.0,2174
8697,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 1,BC(G),1.0,GONGALLA MAHESH,BJP,847.0,1,Elected,2,1498.0,20,1518.0,1714
8698,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 1,BC(G),2.0,GONGALLA BALA MALLESH,TRS,645.0,2,,2,1498.0,20,1518.0,1714
17729,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 1,BC(G),,NOTA,,6.0,3,,2,1498.0,20,1518.0,1714
8736,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 10,BC(G),1.0,BALAGONI VENKATESH GOUD,TRS,801.0,1,Elected,4,886.0,9,895.0,1306
8737,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 10,BC(G),2.0,PALAPU RAMESH,INC,22.0,3,,4,886.0,9,895.0,1306
8738,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 10,BC(G),3.0,GOKARAM ANJANEYULU,IND,36.0,2,,4,886.0,9,895.0,1306
8739,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 10,BC(G),4.0,BHARATHI DANDE,BJP,19.0,4,,4,886.0,9,895.0,1306
17738,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 10,BC(G),,NOTA,,8.0,5,,4,886.0,9,895.0,1306
8740,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 11,UR(W),1.0,NALLAVELLI LAKSHMI,TRS,545.0,1,Elected,2,1092.0,14,1106.0,1277
8741,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 11,UR(W),2.0,S. KUSUMA REDDY,INC,544.0,2,,2,1092.0,14,1106.0,1277
17739,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 11,UR(W),,NOTA,,3.0,3,,2,1092.0,14,1106.0,1277
8742,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 12,UR(G),1.0,ACHYUTHA RAO K,IND,43.0,3,,3,582.0,0,582.0,1353
8743,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 12,UR(G),2.0,BEJJANKI HARI PRASAD RAO,TRS,291.0,1,Elected,3,582.0,0,582.0,1353
8744,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 12,UR(G),3.0,METTU NARASIMHA REDDY,BJP,242.0,2,,3,582.0,0,582.0,1353
17740,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 12,UR(G),,NOTA,,6.0,4,,3,582.0,0,582.0,1353
8745,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 13,UR(W),1.0,JYOTHI DUGGIRALA,IND,11.0,4,,4,871.0,5,876.0,1434
8746,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 13,UR(W),2.0,SAMALA SHREELATHA,TRS,544.0,1,Elected,4,871.0,5,876.0,1434
8747,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 13,UR(W),3.0,BADDAM UMA,INC,288.0,2,,4,871.0,5,876.0,1434
8748,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 13,UR(W),4.0,CHAMAKURI VIJAYA LAKSHMI,BJP,21.0,3,,4,871.0,5,876.0,1434
17741,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 13,UR(W),,NOTA,,7.0,5,,4,871.0,5,876.0,1434
8749,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 14,BC(G),1.0,SURVI RAVINDER,IND,474.0,1,Elected,3,847.0,2,849.0,1412
8750,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 14,BC(G),2.0,PALLE MADHAVI,TRS,339.0,2,,3,847.0,2,849.0,1412
8751,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 14,BC(G),3.0,KONDAKALLA NARESH KUMAR,BJP,32.0,3,,3,847.0,2,849.0,1412
17742,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 14,BC(G),,NOTA,,2.0,4,,3,847.0,2,849.0,1412
8752,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 15,UR(W),1.0,ABBAVATHINI SARITHA,INC,538.0,1,Elected,2,905.0,10,915.0,1368
8753,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 15,UR(W),2.0,SUDDAPALLI BALAMMA,TRS,364.0,2,,2,905.0,10,915.0,1368
17743,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 15,UR(W),,NOTA,,3.0,3,,2,905.0,10,915.0,1368
8754,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 16,SC(W),1.0,MOTUPALLI POCHAMMA,TRS,483.0,1,Elected,3,1073.0,12,1085.0,1424
8755,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 16,SC(W),2.0,LASYA MOTHUPALLY,AIMIM,455.0,2,,3,1073.0,12,1085.0,1424
8756,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 16,SC(W),3.0,ARRA MADHAVI,INC,134.0,3,,3,1073.0,12,1085.0,1424
17744,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 16,SC(W),,NOTA,,1.0,4,,3,1073.0,12,1085.0,1424
8757,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 17,BC(W),1.0,ROUTHU DHANALAKSHMI,TRS,382.0,2,,2,988.0,14,1002.0,1493
8758,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 17,BC(W),2.0,SURVI SUDHA LAKSHMI,IND,602.0,1,Elected,2,988.0,14,1002.0,1493
17745,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 17,BC(W),,NOTA,,4.0,3,,2,988.0,14,1002.0,1493
8759,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 18,UR(W),1.0,BADDAM MAMATHA RANI,TRS,0.0,1,Unanimous,1,0.0,0,0.0,
17746,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 18,UR(W),,NOTA,,0.0,2,,1,0.0,0,0.0,
8699,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 2,BC(W),1.0,POLAGONI SHESHIRAKA,INC,347.0,2,,5,1208.0,5,1213.0,1365
8700,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 2,BC(W),2.0,POLAGONI RAJESHWARI,IND,179.0,4,,5,1208.0,5,1213.0,1365
8701,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 2,BC(W),3.0,POLAGOUNI SABITHA,IND,223.0,3,,5,1208.0,5,1213.0,1365
8702,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 2,BC(W),4.0,REGU SARITHA,BJP,87.0,5,,5,1208.0,5,1213.0,1365
8703,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 2,BC(W),5.0,DANALAXMI NARRI,TRS,370.0,1,Elected,5,1208.0,5,1213.0,1365
17730,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 2,BC(W),,NOTA,,2.0,6,,5,1208.0,5,1213.0,1365
8704,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 3,SC(G),1.0,RAVULA SRIKANTH,INC,36.0,4,,4,873.0,19,892.0,1286
8705,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 3,SC(G),2.0,CHINTHALA RAJASHEKAR,TRS,478.0,1,Elected,4,873.0,19,892.0,1286
8706,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 3,SC(G),3.0,PATHEPU PANDU RAJU,BJP,126.0,3,,4,873.0,19,892.0,1286
8707,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 3,SC(G),4.0,MEESALA SRIRAMULU,IND,229.0,2,,4,873.0,19,892.0,1286
17731,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 3,SC(G),,NOTA,,4.0,5,,4,873.0,19,892.0,1286
8708,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 4,ST(G),1.0,DHARAWATH THAVURIA,BJP,426.0,2,,2,979.0,33,1012.0,1240
8709,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 4,ST(G),2.0,NANAVATH REDDIYA,TRS,553.0,1,Elected,2,979.0,33,1012.0,1240
17732,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 4,ST(G),,NOTA,,0.0,3,,2,979.0,33,1012.0,1240
8710,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 5,UR(G),1.0,KONDAL REDDY BOYAPALLY,TRS,0.0,1,Unanimous,1,0.0,0,0.0,
17733,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 5,UR(G),,NOTA,,0.0,2,,1,0.0,0,0.0,
8711,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 6,UR(G),1.0,SINGIREDDY SAI REDDY,TRS,396.0,1,Elected,7,699.0,17,716.0,1307
8712,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 6,UR(G),2.0,ETIKALA SARITHA,IND,112.0,2,,7,699.0,17,716.0,1307
8713,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 6,UR(G),3.0,UPENDER MOKKA,IND,19.0,6,,7,699.0,17,716.0,1307
8714,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 6,UR(G),4.0,SK ANAVAR PASHA,CPI,20.0,5,,7,699.0,17,716.0,1307
8715,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 6,UR(G),5.0,BATTULA PRABHAKAR,IND,13.0,7,,7,699.0,17,716.0,1307
8716,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 6,UR(G),6.0,JAYADEV VISHWA,BJP,63.0,4,,7,699.0,17,716.0,1307
8717,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 6,UR(G),7.0,KONDAM SURESH REDDY,INC,73.0,3,,7,699.0,17,716.0,1307
17734,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 6,UR(G),,NOTA,,3.0,8,,7,699.0,17,716.0,1307
8718,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 7,UR(W),1.0,AKITI SHAILAJA,IND,302.0,1,Elected,8,868.0,9,877.0,1234
8719,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 7,UR(W),2.0,KOMMIDI CHANDRAKALA,IND,50.0,4,,8,868.0,9,877.0,1234
8720,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 7,UR(W),3.0,B SWARUPA,BJP,23.0,5,,8,868.0,9,877.0,1234
8721,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 7,UR(W),4.0,VALUPADASU PADMA,INC,13.0,7,,8,868.0,9,877.0,1234
8722,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 7,UR(W),5.0,MURAGUNDLU JAYALALITHA,IND,5.0,8,,8,868.0,9,877.0,1234
8723,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 7,UR(W),6.0,CHALAGONI ARUNA,CPM,21.0,6,,8,868.0,9,877.0,1234
8724,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 7,UR(W),7.0,VULLEMGALA MADHURAVATHY,IND,203.0,3,,8,868.0,9,877.0,1234
8725,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 7,UR(W),8.0,RASAMALLA VIMALA,TRS,246.0,2,,8,868.0,9,877.0,1234
17735,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 7,UR(W),,NOTA,,5.0,9,,8,868.0,9,877.0,1234
8726,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 8,BC(W),1.0,PAYYAVULA LAXMI,TRS,152.0,3,,4,869.0,15,884.0,1237
8727,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 8,BC(W),2.0,ANITHA V,INC,200.0,2,,4,869.0,15,884.0,1237
8728,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 8,BC(W),3.0,K MAHESHWARI,BJP,4.0,4,,4,869.0,15,884.0,1237
8729,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 8,BC(W),4.0,B HIMA,IND,513.0,1,Elected,4,869.0,15,884.0,1237
17736,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 8,BC(W),,NOTA,,0.0,5,,4,869.0,15,884.0,1237
8730,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 9,UR(G),1.0,VANGALA LAKSHMI,IND,32.0,4,,6,872.0,15,887.0,1267
8731,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 9,UR(G),2.0,UBBARI SAMBA RAJU,IND,10.0,6,,6,872.0,15,887.0,1267
8732,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 9,UR(G),3.0,METTU BAL REDDY,TRS,517.0,1,Elected,6,872.0,15,887.0,1267
8733,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 9,UR(G),4.0,SARAGANDLA RAMESH KUMAR,IND,203.0,2,,6,872.0,15,887.0,1267
8734,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 9,UR(G),5.0,JAIDEVAM AJAY YADAV,BJP,91.0,3,,6,872.0,15,887.0,1267
8735,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 9,UR(G),6.0,G RAMESH GOUD,INC,16.0,5,,6,872.0,15,887.0,1267
17737,Telangana,2020,0,Medchal-Malkajgiri,MCL,71,Pocharam,, 9,UR(G),,NOTA,,3.0,7,,6,872.0,15,887.0,1267
8760,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 1,UR(W),1.0,RAJPUTH POOJA,INC,476.0,1,Elected,2,779.0,7,786.0,1131
8761,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 1,UR(W),2.0,KASULA SOWJANYA,TRS,297.0,2,,2,779.0,7,786.0,1131
17747,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 1,UR(W),,NOTA,,6.0,3,,2,779.0,7,786.0,1131
8806,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 10,ST(G),1.0,KONERU NARSING RAO,TRS,419.0,1,Elected,3,761.0,2,763.0,1044
8807,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 10,ST(G),2.0,KUTHADI KRISHNA,BJP,81.0,3,,3,761.0,2,763.0,1044
8808,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 10,ST(G),3.0,KONERU SWETHA,INC,258.0,2,,3,761.0,2,763.0,1044
17756,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 10,ST(G),,NOTA,,3.0,4,,3,761.0,2,763.0,1044
8809,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 11,BC(G),1.0,D ARUN KUMAR,IND,4.0,6,,6,952.0,2,954.0,1190
8810,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 11,BC(G),2.0,KOWDE ROOP KIRAN,BJP,49.0,4,,6,952.0,2,954.0,1190
8811,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 11,BC(G),3.0,KUKKUNURU HARI GOPAL,IND,11.0,5,,6,952.0,2,954.0,1190
8812,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 11,BC(G),4.0,P. NARSING RAO GOUD,TRS,504.0,1,Elected,6,952.0,2,954.0,1190
8813,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 11,BC(G),5.0,DURGAM PRAKASH GOUD,IND,258.0,2,,6,952.0,2,954.0,1190
8814,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 11,BC(G),6.0,THUMKUNTA JAGADISH,INC,123.0,3,,6,952.0,2,954.0,1190
17757,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 11,BC(G),,NOTA,,3.0,7,,6,952.0,2,954.0,1190
8815,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 12,UR(W),1.0,PANNALA VANI,TRS,412.0,1,Elected,4,662.0,8,670.0,1198
8816,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 12,UR(W),2.0,NALIKA SUMILA,IND,225.0,2,,4,662.0,8,670.0,1198
8817,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 12,UR(W),3.0,PATNAM NAGAMANI,BJP,14.0,3,,4,662.0,8,670.0,1198
8818,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 12,UR(W),4.0,BIMIDI AKSHITHA,INC,9.0,4,,4,662.0,8,670.0,1198
17758,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 12,UR(W),,NOTA,,2.0,5,,4,662.0,8,670.0,1198
8819,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 13,SC(W),1.0,SWAROOPA NANIGALLA,INC,55.0,4,,6,674.0,5,679.0,890
8820,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 13,SC(W),2.0,B. KALYANI,IND,26.0,6,,6,674.0,5,679.0,890
8821,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 13,SC(W),3.0,BOKOLLA YADAMMA,TRS,199.0,1,Elected,6,674.0,5,679.0,890
8822,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 13,SC(W),4.0,NALIKA MOUNIKA,IND,197.0,2,,6,674.0,5,679.0,890
8823,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 13,SC(W),5.0,PAKALAKUNTA ANNAPURNA,BJP,28.0,5,,6,674.0,5,679.0,890
8824,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 13,SC(W),6.0,BOKKOLLA RANI,IND,167.0,3,,6,674.0,5,679.0,890
17759,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 13,SC(W),,NOTA,,2.0,7,,6,674.0,5,679.0,890
8825,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 14,BC(W),1.0,TADEM VIJAYALAXMI,TRS,432.0,2,,3,993.0,9,1002.0,1239
8826,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 14,BC(W),2.0,KODIMELA UMA ANJANEYULU,IND,552.0,1,Elected,3,993.0,9,1002.0,1239
8827,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 14,BC(W),3.0,KUKUNUR LATHA,INC,7.0,3,,3,993.0,9,1002.0,1239
17760,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 14,BC(W),,NOTA,,2.0,4,,3,993.0,9,1002.0,1239
8828,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 15,BC(G),1.0,TIGULLA HARIBABU,IND,849.0,1,Elected,4,1184.0,11,1195.0,1343
8829,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 15,BC(G),2.0,TIGULLA PRAVEEN KUMAR,TRS,272.0,2,,4,1184.0,11,1195.0,1343
8830,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 15,BC(G),3.0,M. NARSING RAO,IND,54.0,3,,4,1184.0,11,1195.0,1343
8831,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 15,BC(G),4.0,THEEGULLA DHANUJAYAJA,INC,9.0,4,,4,1184.0,11,1195.0,1343
17761,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 15,BC(G),,NOTA,,0.0,5,,4,1184.0,11,1195.0,1343
8832,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 16,BC(W),1.0,EDABOINA UMA,TRS,455.0,1,Elected,3,918.0,16,934.0,1166
8833,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 16,BC(W),2.0,R. BHARATHI DEVI,BJP,446.0,2,,3,918.0,16,934.0,1166
8834,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 16,BC(W),3.0,GUDISENI LAKSHMI,INC,11.0,3,,3,918.0,16,934.0,1166
17762,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 16,BC(W),,NOTA,,6.0,4,,3,918.0,16,934.0,1166
8762,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 2,SC(G),1.0,GURJALA BABU,TDP,11.0,9,,11,1171.0,11,1182.0,1393
8763,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 2,SC(G),2.0,POLAMOLLA PANDU,IND,387.0,1,Elected,11,1171.0,11,1182.0,1393
8764,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 2,SC(G),3.0,YELAKURTHI GEETHA,IND,24.0,8,,11,1171.0,11,1182.0,1393
8765,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 2,SC(G),4.0,POLAMOLLA VANDANA,INC,95.0,5,,11,1171.0,11,1182.0,1393
8766,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 2,SC(G),5.0,POLAMOLLA ARRA MOHAN KRISHNA,IND,47.0,6,,11,1171.0,11,1182.0,1393
8767,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 2,SC(G),6.0,MAHANKALI NARSING RAO,IND,41.0,7,,11,1171.0,11,1182.0,1393
8768,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 2,SC(G),7.0,GURIJALA SUJATHA,IND,7.0,11,,11,1171.0,11,1182.0,1393
8769,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 2,SC(G),8.0,PENTANI JAHANGIR BABU,IND,145.0,3,,11,1171.0,11,1182.0,1393
8770,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 2,SC(G),9.0,GANGADARI BALRAM,IND,295.0,2,,11,1171.0,11,1182.0,1393
8771,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 2,SC(G),10.0,POLLAMOLLA GANESH,BJP,8.0,10,,11,1171.0,11,1182.0,1393
8772,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 2,SC(G),11.0,MAHAMKALI LALAIAH,TRS,108.0,4,,11,1171.0,11,1182.0,1393
17748,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 2,SC(G),,NOTA,,3.0,12,,11,1171.0,11,1182.0,1393
8773,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 3,UR(W),1.0,MAGHAM SARITHA,BJP,228.0,2,,4,889.0,13,902.0,1306
8774,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 3,UR(W),2.0,SINGI REDDY RAJINI,IND,629.0,1,Elected,4,889.0,13,902.0,1306
8775,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 3,UR(W),3.0,VALLAPU LAKSHMI,TDP,20.0,3,,4,889.0,13,902.0,1306
8776,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 3,UR(W),4.0,BOLLABOINA SWAROOPA,IND,2.0,4,,4,889.0,13,902.0,1306
17749,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 3,UR(W),,NOTA,,10.0,5,,4,889.0,13,902.0,1306
8777,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 4,UR(G),1.0,Singi Reddy Sridhar Reddy,TRS,381.0,2,,3,898.0,9,907.0,1263
8778,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 4,UR(G),2.0,SINGI REDDY MADHUSUDHAN REDDY,INC,508.0,1,Elected,3,898.0,9,907.0,1263
8779,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 4,UR(G),3.0,THUMKUNTA PRABHU DAS GOUD,BJP,8.0,3,,3,898.0,9,907.0,1263
17750,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 4,UR(G),,NOTA,,1.0,4,,3,898.0,9,907.0,1263
8780,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 5,UR(G),1.0,Y Suresh,IND,233.0,2,,5,737.0,7,744.0,1245
8781,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 5,UR(G),2.0,NUNEMUNTHALA RAVINDER,BJP,157.0,3,,5,737.0,7,744.0,1245
8782,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 5,UR(G),3.0,bolleboina Raj kumar yadav,TRS,247.0,1,Elected,5,737.0,7,744.0,1245
8783,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 5,UR(G),4.0,THUMKUNTA LINGAM GOUD,IND,0.0,5,,5,737.0,7,744.0,1245
8784,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 5,UR(G),5.0,MUNIGONDA DAYANAND,INC,100.0,4,,5,737.0,7,744.0,1245
17751,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 5,UR(G),,NOTA,,0.0,6,,5,737.0,7,744.0,1245
8785,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 6,UR(W),1.0,MUNIGONDA GEETHA,TRS,413.0,2,,5,899.0,11,910.0,1465
8786,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 6,UR(W),2.0,T.MANJULA,INC,21.0,3,,5,899.0,11,910.0,1465
8787,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 6,UR(W),3.0,B. ARUNA,IND,4.0,5,,5,899.0,11,910.0,1465
8788,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 6,UR(W),4.0,G.LAKSHMI,IND,455.0,1,Elected,5,899.0,11,910.0,1465
8789,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 6,UR(W),5.0,KATTI MADHAVI,BJP,6.0,4,,5,899.0,11,910.0,1465
17752,Telangana,2020,0,Medchal-Malkajgiri,MCL,72,Thumkunta,, 6,UR(W),,NOTA,,0.0,6,,5,899.0,11,910.0,1465
